PCP,TMPMX,TMPMN,SOLAR,RH,WIND,DewTmp,
0,35.135,18.393,29.747,0.405,2.886,0,
0,35.137,19.884,29.866,0.391,3.641,0,
0,35.398,21.064,30.335,0.371,4.173,0,
0,37.012,23.305,29.829,0.439,4.997,0,
0,36.958,23.891,29.273,0.469,4.211,0,
0,37.521,23.891,28.214,0.453,3.701,0,
0,38.822,25.316,28.328,0.453,3.814,0,
0,40.743,27.131,28.228,0.425,4.093,0,
0,41.556,26.025,27.36,0.445,3.77,0,
0.609,41.246,21.725,26.883,0.51,1.799,0,
5.02,36.781,22.907,7.957,0.663,3.094,0,
0.328,39.373,20.121,26.974,0.657,3.034,0,
0,41.761,26.063,29.379,0.4,4.996,0,
0,43.098,26.585,29.39,0.343,4.642,0,
0,44.899,27.702,29.644,0.253,3.576,0,
0,46.044,27.41,29.399,0.215,2.725,0,
0,44.715,27.629,29.538,0.258,4.228,0,
0,42.721,27.487,29.524,0.299,4.976,0,
0,41.697,26.985,29.245,0.276,3.726,0,
0,42.702,27.564,29.204,0.32,4.142,0,
0,44.428,27.282,29.293,0.284,3.491,0,
0,42.734,26.678,29.309,0.254,3.455,0,
0,40.658,27.735,29.134,0.372,4.094,0,
0,39.762,26.481,29.249,0.336,3.649,0,
0,40.049,26.437,28.811,0.377,3.477,0,
0,40.486,26.432,28.851,0.383,3.502,0,
0,40.402,26.269,29.007,0.341,3.375,0,
0,40.856,26.678,28.84,0.339,3.55,0,
0,40.936,26.653,29.015,0.343,3.21,0,
0,41.289,25.742,28.847,0.353,3.069,0,
0,41.413,28.194,28.878,0.332,3.698,0,
0,41.474,27.276,29.262,0.288,3.853,0,
0,41.494,27.082,28.94,0.29,3.731,0,
0,41.101,27.598,28.578,0.322,4.199,0,
0,42.928,27.526,28.656,0.28,3.573,0,
0,43.586,26.133,28.985,0.22,2.587,0,
0,42.051,27.031,28.502,0.269,2.977,0,
0,40.033,26.509,17.948,0.335,2.941,0,
0,38.996,25.468,21.114,0.425,2.983,0,
2.616,39.507,26.606,11.049,0.447,1.841,0,
4.161,37.998,23.108,20.638,0.612,2.224,0,
0,38.151,20.96,27.17,0.305,2.974,0,
0,37.903,21.93,28.563,0.372,2.703,0,
0,38.084,23.348,25.271,0.388,2.794,0,
0,39.657,26.175,24.471,0.397,3.297,0,
0.13,41.241,26.833,12.627,0.435,2.138,0,
0,41.992,24.993,24.978,0.425,1.718,0,
0,40.278,24.561,28.083,0.345,2.557,0,
0,41.047,25.407,27.847,0.304,3.195,0,
0,40.657,25.366,28.318,0.254,3.48,0,
0,40.122,25.529,28.026,0.252,3.453,0,
0,39.436,25.798,27.538,0.341,4.279,0,
0,39.076,27.093,24.271,0.364,4.847,0,
0,36.201,26.74,15.489,0.417,5.697,0,
0,39.336,27.966,23.095,0.415,5.184,0,
0,39.858,25.718,26.44,0.419,4.372,0,
0,38.486,25.307,25.553,0.366,3.457,0,
0,39.688,24.782,23.627,0.366,2.455,0,
0,39.277,24.889,24.484,0.368,3.358,0,
0,38.861,25.403,23.786,0.374,3.032,0,
0,38.198,26.827,17.064,0.42,2.257,0,
0.045,40.035,26.451,14.781,0.414,0.89,0,
0.426,38.027,28.588,15.927,0.396,2.629,0,
0,38.902,26.689,24.18,0.38,3.467,0,
0,37.158,25.515,19.058,0.466,4.393,0,
0,36.872,26.401,17.821,0.5,5.253,0,
0,38.44,25.581,23.547,0.418,4.433,0,
0,38.625,25.897,25.005,0.394,4.358,0,
0,38.639,25.989,25.565,0.375,4.327,0,
0,41.022,25.997,25.439,0.364,4.076,0,
0,45.347,25.764,25.497,0.291,2.41,0,
0,41.088,24.403,22.087,0.304,2.286,0,
0,43.516,25.908,22.174,0.233,2.463,0,
0,39.848,23.388,24.548,0.238,2.493,0,
0,38.275,23.07,25.209,0.334,3.082,0,
0,38.5,25.244,24.236,0.383,3.261,0,
0.494,38.706,25.802,7.618,0.467,2.625,0,
0.491,36.07,21.954,7.308,0.695,2.367,0,
25.756,33.829,20.24,16.252,0.778,2.893,0,
1.14,36.891,23.179,22.659,0.546,3.808,0,
0,37.341,25.698,23.317,0.492,5.439,0,
0,38.066,25.7,23.242,0.437,5.236,0,
0,37.787,24.746,22.965,0.472,3.495,0,
0,36.819,25.065,18.357,0.38,3.031,0,
0,37.01,24.26,11.632,0.453,2.123,0,
0,37.385,22.633,21.859,0.399,3.38,0,
0,35.994,23.912,22.649,0.452,4.248,0,
1.59,33.803,22.567,22.741,0.609,3.017,0,
0.249,35.213,23.362,20.189,0.639,3.348,0,
2.486,34.677,21.567,13.392,0.638,1.454,0,
0,38.725,22.698,11.771,0.427,1.545,0,
0.031,38.593,26.009,17.564,0.397,2.306,0,
0,37.828,24.219,22.077,0.318,3.39,0,
0,38.111,23.417,23.033,0.303,3.229,0,
0,40.484,23.404,22.43,0.336,2.057,0,
0,41.851,25.784,18.952,0.319,1.725,0,
0,38.389,26.288,16.448,0.321,3.668,0,
0.017,37.219,19.86,20.417,0.485,3.088,0,
0,36.812,24.044,11.26,0.517,2.685,0,
1.287,36.489,22.394,20.028,0.504,2.34,0,
0,35.7,23.288,21.541,0.394,4.07,0,
0.003,34.1,26.029,9.828,0.545,5.631,0,
0,37.962,25.961,18.293,0.436,5.185,0,
0.01,34.17,24.471,14.617,0.485,2.782,0,
0.041,34.266,19.681,15.888,0.651,2.087,0,
8.211,28.848,22.591,14.964,0.665,2.282,0,
2.918,25.911,18.279,7.738,0.673,4.276,0,
15.898,19.057,11.754,3.206,0.738,4.059,0,
11.213,14.928,11.477,2.86,0.951,2.717,0,
45.95,16.343,14.213,1.084,0.963,1.765,0,
3.601,25.605,15.19,15.35,0.88,1.718,0,
0,27.195,14.648,20.809,0.781,1.822,0,
0,25.056,16.522,20.678,0.603,3.54,0,
0,23.613,11.294,20.563,0.427,2.531,0,
0,27.485,14.704,20.2,0.442,3.273,0,
0,26.029,13.026,16.643,0.448,2.866,0,
0.065,21.754,14.486,6.455,0.446,2.735,0,
0,28.803,12.719,18.321,0.495,1.568,0,
0,31.253,17.426,19.349,0.484,2.683,0,
0,31.517,18.281,18.576,0.438,2.901,0,
0,31.043,17.363,19.179,0.392,2.484,0,
0,26.208,15.958,19.477,0.303,3.301,0,
0.00E+00,26.563,11.436,19.508,0.263,2.148,0,
0,28.461,12.523,19.045,0.289,3.015,0,
0.021,28.965,16.985,18.022,0.402,4.472,0,
7.323,27.613,19.964,14.543,0.691,4.693,0,
31.084,28.623,20.328,11.215,0.773,4.658,0,
13.965,22.748,17.292,5.269,0.873,3.615,0,
0.014,27.923,11.94,13.429,0.658,1.338,0,
0,21.45,11.972,16.803,0.51,3.504,0,
0,24.498,9.261,16.855,0.512,0.98,0,
0,25.502,11.652,14.827,0.5,1.529,0,
0,26.885,11.556,17.393,0.481,1.874,0,
0,26.235,12.321,15.605,0.459,2.658,0,
0.175,20.498,9.36,16.42,0.509,4.852,0,
0.00E+00,21.727,3.707,17.794,0.437,2.284,0,
0.021,17.087,10.01,4.724,0.402,3.249,0,
28.685,27.021,16.478,13.815,0.712,5.762,0,
0.851,19.392,5.794,9.72,0.605,6.022,0,
0.165,12.562,5.105,15.058,0.648,4.308,0,
0,17.678,1.005,17.189,0.535,1.768,0,
0,22.256,5.937,16.721,0.444,2.036,0,
0,24.298,8.784,16.349,0.372,2.232,0,
0,23.361,13.668,12.869,0.351,2.639,0,
0,26.01,13.341,15.589,0.43,3.554,0,
0,22.808,12.272,15.962,0.457,3.697,0,
0,25.368,9.759,15.622,0.409,2.774,0,
0,27.697,12.805,15.35,0.474,2.617,0,
0,27.933,17.216,15.201,0.378,5.897,0,
0,28.887,16.074,14.575,0.617,3.709,0,
0,28.703,17.309,15.012,0.578,4.004,0,
0,28.867,15.499,14.781,0.645,2.525,0,
0,25.845,14.971,14.531,0.652,2.936,0,
0,25.875,11.866,14.69,0.469,3.486,0,
0,25.565,11.675,14.869,0.304,3.431,0,
11.297,17.562,11.472,3.415,0.628,3.506,0,
14.753,13.858,6.903,2.975,0.838,5.122,0,
11.572,9.42,5.552,1.179,0.851,6.108,0,
13.099,5.067,3.683,2.388,0.906,5.199,0,
0.383,9.712,-0.259,13.583,0.747,4.439,0,
0,11.867,-1.74,14.659,0.662,1.604,0,
0,14.401,0.487,13.986,0.599,1.646,0,
0.2,13.659,4.586,9.808,0.829,2.189,0,
12.582,9.983,6.364,2.349,0.845,2.826,0,
5.401,9.903,6.638,2.329,0.919,1.914,0,
0.838,8.872,5.469,3.375,0.897,3.068,0,
0.155,8.266,4.132,8.735,0.724,4.75,0,
1.687,5.547,2.963,3.27,0.551,3.717,0,
0.355,9.736,-0.936,10.09,0.699,4.244,0,
0.173,10.188,-0.542,13.23,0.811,3.179,0,
0,16.731,2.103,13.201,0.731,2.656,0,
0.079,18.74,9.288,6.641,0.762,5.431,0,
0.862,18.55,15.777,2.768,0.772,7.213,0,
0.628,17.294,4.584,12.207,0.682,6.446,0,
0,10.437,1.165,9.569,0.664,3.36,0,
0.934,14.355,6.919,2.678,0.866,4.123,0,
3.238,18.64,14.408,1.247,0.909,5.119,0,
0.129,22.735,15.211,7.817,0.814,4.577,0,
0.716,19.853,16.938,2.822,0.841,5.182,0,
44.441,19.475,8.448,0.545,0.892,5.776,0,
2.23,7.981,3.428,4.149,0.844,4.457,0,
0,9.109,0.304,12.37,0.778,3.57,0,
0,13.625,0.152,13.015,0.706,2.677,0,
0,16.029,4.592,12.142,0.7,3.689,0,
0,16.899,6.886,10.871,0.78,2.686,0,
0,16.606,7.034,12.275,0.796,2.611,0,
0.309,18.033,9.99,5.917,0.826,3.148,0,
0.137,17.936,10.24,10.916,0.579,5.559,0,
0,17.095,4.961,12.244,0.721,2.912,0,
0,22.155,11.233,12.295,0.688,7.066,0,
2.098,18.429,1.757,1.993,0.737,7.492,0,
0.227,3.408,-1.434,11.241,0.454,5.381,0,
0,3.536,-4.939,12.681,0.359,2.768,0,
0,6.611,-1.357,8.631,0.389,3.087,0,
0.58,14.858,1.957,4.139,0.871,4.941,0,
0.082,13.764,2.355,10.936,0.706,7.152,0,
0,4.044,-5.471,11.971,0.468,4.489,0,
0,11.012,-2.687,12.324,0.581,2.043,0,
0,13.318,1.305,12.228,0.648,2.076,0,
0,15.904,2.215,12.336,0.644,3.535,0,
0,13.091,5.781,10.821,0.648,4.015,0,
0.134,14.501,3.364,11.702,0.761,3.581,0,
0,18.328,5.721,12.508,0.512,3.726,0,
0,17.229,6.769,11.403,0.558,4.037,0,
0,13.167,1.454,12.745,0.514,3.048,0,
0,16.683,5.905,12.003,0.467,4.02,0,
0,10.619,-1.389,12.977,0.52,4.654,0,
0,9.893,-1.44,11.756,0.457,4.029,0,
7.883,13.201,6.676,4.838,0.658,4.092,0,
3.00E-03,10.77,1.141,12.651,0.594,3.098,0,
0,14.923,3.128,11.332,0.554,2.026,0,
3.136,15.095,5.949,12.59,0.712,1.334,0,
0.038,10.56,6.204,11.082,0.682,3.209,0,
0.096,10.555,6.585,12.406,0.561,3.202,0,
0,7.358,-4.067,13.841,0.464,3.479,0,
0,15.658,0.897,13.657,0.497,5.017,0,
0,14.064,4.311,13.715,0.576,4.872,0,
0,11.441,1.089,13.856,0.581,3.358,0,
0,8.795,0.616,13.163,0.554,4.323,0,
0,6.866,-2.989,13.521,0.29,4.508,0,
0.003,7.384,-1.858,7.059,0.267,2.042,0,
4.034,5.896,2.769,4.788,0.641,2.322,0,
11.69,6.289,2.122,5.229,0.908,1.741,0,
0.542,7.099,2.09,4.775,0.877,3.133,0,
2.043,10.649,0.343,12.957,0.86,2.357,0,
0,16.07,1.73,14.444,0.715,2.207,0,
0,19.502,5.483,14.491,0.537,3.009,0,
0,20.648,9.585,13.543,0.558,5.776,0,
0,19.023,9.949,13.003,0.696,2.463,0,
0,16.734,5.991,13.475,0.574,2.785,0,
0,19.167,5.876,14.441,0.694,2.986,0,
0,20.675,11.061,14.429,0.747,6.692,0,
0,17.735,2.138,15.063,0.629,5.42,0,
0.845,8.507,1.572,3.079,0.821,4.644,0,
5.895,10.99,2.842,13.506,0.743,5.802,0,
0,4.672,-2.881,16.176,0.4,5.125,0,
0,11.437,-3.015,15.741,0.39,3.146,0,
0.556,6.971,1.996,7.832,0.543,3.896,0,
5.641,4.203,2.804,2.106,0.808,2.629,0,
0.697,7.828,-0.111,6.61,0.881,2.015,0,
1.301,10.194,3.947,2.658,0.901,3.807,0,
0.347,9.684,3.831,7.08,0.839,3.025,0,
3.608,9.677,3.226,2.58,0.885,4.023,0,
3.545,14.953,-1.686,3.931,0.886,7.616,0,
0.086,-0.147,-11.019,16.246,0.375,6.652,0,
0,6.167,-8.196,15.871,0.356,3.267,0,
0.00E+00,8.901,-5.045,11.692,0.532,2.545,0,
0.00E+00,13.373,-1.663,16.98,0.614,2.054,0,
0,16.135,1.022,17.48,0.597,2.858,0,
0,18.52,5.994,17.018,0.72,2.181,0,
0.251,19.352,8.123,15.032,0.819,2.387,0,
0.185,16.653,11.228,6.899,0.804,3.586,0,
0.886,23.784,13.465,16.158,0.781,1.587,0,
0,26.75,11.393,17.075,0.626,3.399,0,
1.239,23.446,17.423,12.809,0.691,6.708,0,
0.58,18.86,8.354,17.541,0.461,6.823,0,
0,20.682,7.667,18.419,0.353,4.117,0,
0,24.805,8.943,18.84,0.358,2.866,0,
0,22.72,11.555,17.073,0.535,5.43,0,
0.508,22.264,15.95,7.623,0.742,4.457,0,
0.525,20.124,16.305,4.456,0.794,5.028,0,
7.859,18.734,15.499,2.81,0.88,4.542,0,
3.682,15.871,9.701,3.91,0.898,3.879,0,
0.062,18.054,5.545,16.374,0.808,1.746,0,
5.073,15.087,10.338,3.62,0.803,4.164,0,
32.01,20.264,12.359,17.568,0.805,5.902,0,
1.36E-01,16.549,8.993,14.44,0.646,5.715,0,
0.058,14.717,4.903,11.941,0.755,2.044,0,
10.761,11.476,9.06,2.729,0.928,3.85,0,
2.075,13.166,5.916,13.889,0.864,3.734,0,
0.427,12.829,7.003,10.455,0.787,2.282,0,
0.003,17.536,3.307,19.89,0.732,1.988,0,
0,18.878,9.264,18.556,0.604,2.2,0,
0,21.349,6.984,20.293,0.478,1.995,0,
0.213,19.565,8.199,14.028,0.693,2.328,0,
0,22.224,5.94,19.169,0.686,1.818,0,
0.788,20.715,12.74,19.268,0.658,5.951,0,
0,19.798,9.284,21.269,0.435,3.608,0,
0,23.581,8.471,22.05,0.423,4.648,0,
0.388,19.914,7.409,19.125,0.483,8.82,0,
0,16.147,1.374,22.993,0.319,4.217,0,
0,22.056,2.763,22.034,0.398,3.023,0,
0.038,23.693,12.911,12.369,0.503,6.238,0,
1.324,20.464,9.419,4.544,0.542,6.064,0,
0.064,18.338,5.813,20.851,0.593,3.854,0,
0,22.367,3.761,23.289,0.567,1.499,0,
0,22.066,10.322,19.144,0.465,3.685,0,
0,23.442,7.134,20.252,0.555,3.112,0,
0.331,23.854,14.841,13.264,0.679,5.716,0,
2.118,21.171,15.402,4.138,0.765,5.92,0,
63.879,18.302,10.81,2.469,0.911,3.983,0,
0.076,27.241,8.736,22.521,0.654,4.032,0,
0,27.024,13.655,23.659,0.419,4.54,0,
0,29.941,8.555,24.772,0.424,1.607,0,
0,29.129,11.872,24.48,0.364,3.339,0,
0.034,30.64,19.84,21.301,0.591,7.604,0,
1.555,27.176,18.825,24.354,0.55,6.156,0,
0,21.047,9.165,25.134,0.395,3.266,0,
0,23.815,6.523,25.423,0.404,2.326,0,
0.017,25.229,14.29,23.329,0.466,5.997,0,
0.486,22.701,17.339,6.776,0.699,6.858,0,
0.021,31.071,18.176,21.514,0.643,4.768,0,
0,29.084,19.085,18.471,0.564,5.02,0,
0.014,28.667,18.68,17.851,0.589,5.55,0,
0,31.771,18.551,24.259,0.534,4.848,0,
0,32.262,18.868,25.011,0.505,4.601,0,
0,28.431,17.81,21.017,0.554,3.766,0,
0.103,25.162,13.615,20.201,0.528,4.901,0,
0,29.187,14.938,23.212,0.515,3.216,0,
0,30.956,18.521,24.709,0.519,4.16,0,
0,29.963,17.427,20.822,0.537,3.667,0,
5.335,32.741,17.164,24.011,0.7,4.704,0,
0.062,34.026,20.5,26.186,0.512,3.775,0,
0,31.797,13.55,22.823,0.611,3.412,0,
4.353,30.442,18.562,17.168,0.658,4.02,0,
12.72,27.319,14.583,14.213,0.758,3.395,0,
0,32.288,8.305,26.999,0.554,1.219,0,
0,28.219,12.809,21.526,0.493,2.151,0,
0,30.35,14.282,24.923,0.543,2.772,0,
0,31.823,17.085,26.099,0.567,3.308,0,
0,31.898,18.299,26.361,0.549,3.494,0,
0,34.145,18.883,21.711,0.588,2.017,0,
0,36.419,21.467,23.691,0.512,2.323,0,
2.566,31.79,16.084,22.898,0.614,3.668,0,
0,29.896,14.025,27.902,0.409,3.095,0,
1.387,27.107,16.094,8.928,0.555,3.82,0,
9.074,21.431,17.075,3.973,0.95,3.915,0,
12.313,24.786,17.55,15.313,0.86,4.024,0,
0.484,28.121,14.911,23.877,0.744,3.009,0,
0,29.298,11.943,28.105,0.653,2.386,0,
0.124,33.064,15.073,26.678,0.482,4.031,0,
9.937,30.258,18.35,11.524,0.784,5.042,0,
1.166,22.781,11.507,26.158,0.542,5.654,0,
0,26.706,6.063,29.881,0.417,1.87,0,
0,29.749,11.712,28.877,0.401,4.215,0,
0,33.741,18.685,28.178,0.578,6.364,0,
7.136,32.762,11.948,28.197,0.636,4.244,0,
4.30E-02,25.714,11.59,17.006,0.497,2.544,0,
3.004,27.558,13.002,10.357,0.644,3.829,0,
0.591,35.249,17.781,22.348,0.715,4.96,0,
0.285,33.21,20.905,24.65,0.568,5.075,0,
0,28.908,14.457,26.364,0.5,5.034,0,
0,25.262,7.466,29.641,0.595,3.038,0,
0,29.565,12.087,28.085,0.452,3.487,0,
0,33.236,18.089,28.22,0.444,4.553,0,
0.216,35.632,21.622,24.126,0.548,5.187,0,
36.291,33.44,18.951,26.559,0.712,3.394,0,
33.047,29.708,18.662,19.594,0.781,2.439,0,
0.18,33.515,15.14,28.346,0.709,2.185,0,
0.014,36.263,19.658,28.678,0.478,3.211,0,
0.029,37.039,19.591,28.876,0.434,3.176,0,
0,34.906,21.51,19.763,0.492,3.883,0,
3.387,33.427,20.249,20.396,0.644,2.699,0,
0.414,33.696,18.021,25.6,0.668,1.606,0,
5.174,33.846,19.068,27.91,0.701,1.501,0,
0.429,33.044,22.245,26.991,0.644,4.272,0,
1.696,31.415,21.21,26.12,0.709,4.314,0,
9.812,29.339,21.298,25.369,0.791,3.534,0,
28.36,26.828,21.015,4.052,0.923,2.9,0,
4.717,29.348,20.707,21.309,0.876,1.918,0,
0.367,32.78,18.764,29.021,0.746,1.239,0,
0,36.419,21.864,29.169,0.644,3.339,0,
0,36.962,24.965,29.356,0.57,5.09,0,
0,37.176,25.334,29.113,0.547,4.982,0,
5.359,34.491,24.992,25.364,0.663,3.507,0,
10.085,29.867,21.77,23.254,0.794,2.82,0,
4.769,30.096,23.521,19.489,0.801,5.094,0,
2.341,33.741,25.301,25.105,0.631,6.492,0,
5.201,33.708,25.401,23.023,0.647,5.677,0,
52.595,29.035,14.139,8.607,0.906,3.954,0,
0.014,28.845,14.084,27.304,0.771,1.918,0,
0,33.264,21.171,29.168,0.715,3.563,0,
0,34.359,22.491,29.569,0.591,3.726,0,
0,34.878,24.18,29.352,0.576,4.566,0,
0,35.542,23.823,29.468,0.551,5.226,0,
0,36.03,23.993,29.613,0.545,4.236,0,
0,35.874,23.333,28.974,0.545,2.572,0,
0,36.072,23.957,26.966,0.548,2.754,0,
0.718,34.761,21.35,27.976,0.612,2.244,0,
0.014,35.906,20.991,23.959,0.633,2.538,0,
0,35.673,20.854,29.999,0.417,2.832,0,
0,36.107,20.576,29.19,0.457,2.774,0,
0,35.865,24.706,26.713,0.557,3.646,0,
0,36.009,24.137,23.705,0.573,3.037,0,
0,37.864,24.018,23.51,0.564,2.754,0,
12.253,31.864,22.959,25.307,0.755,1.986,0,
4.281,32.826,22.874,20.373,0.745,2.243,0,
10.513,31.48,22.844,20.251,0.788,3.066,0,
4.35,31.101,22.76,15.07,0.788,2.423,0,
2.091,32.596,20.732,22.646,0.694,1.913,0,
7.642,30.455,21.579,15.68,0.849,3.368,0,
1.006,34.72,22.402,27.473,0.704,3.727,0,
0,37.25,22.614,27.616,0.611,1.889,0,
0,40.11,24.882,27.775,0.567,1.554,0,
0,39.374,24.392,24.647,0.516,1.362,0,
0,35.728,25.034,21.416,0.569,2.125,0,
2.204,33.016,24.436,27.671,0.629,2.758,0,
0.494,36.75,24.538,27.787,0.603,3.221,0,
0,37.734,25.482,27.313,0.482,3.441,0,
0,37.828,25.424,28.665,0.456,3.141,0,
0,38.029,25.862,28.438,0.456,3.04,0,
0,37.883,25.398,28.37,0.465,3.464,0,
0,38.744,26.131,28.272,0.481,3.721,0,
0,40.058,26.881,27.818,0.424,3.596,0,
0,40.611,26.384,28.332,0.388,3.237,0,
0,40.417,26.107,27.279,0.411,3.251,0,
0,40.547,25.911,28.15,0.399,3.52,0,
0,41.852,26.302,28.116,0.349,3.081,0,
0.021,39.76,27.119,27.614,0.401,3.485,0,
3.977,36.819,24.792,27.017,0.547,3.551,0,
5.644,33.92,24.306,26.701,0.631,3.55,0,
0.834,38.307,25.75,20.014,0.571,3.704,0,
0,39.092,26.52,19.662,0.479,2.519,0,
0,38.534,24.784,25.533,0.444,3.106,0,
0,38.808,24.158,24.16,0.411,3.611,0,
7.704,33.943,25.858,16.97,0.618,2.415,0,
0.618,38.114,25.449,24.761,0.548,3.461,0,
0,39.16,25.851,24.448,0.374,3.045,0,
0,39.031,28.08,22.138,0.351,3.189,0,
0,38.01,26.136,21.697,0.427,3.24,0,
0,39.955,26.737,19.482,0.431,2.888,0,
0.46,37.266,26.882,8.212,0.46,2.594,0,
0.007,35.148,21.643,25.56,0.329,2.486,0,
0,38.134,19.39,24.558,0.31,1.54,0,
0,39.78,20.161,26.261,0.313,1.827,0,
0.021,39.103,24.191,15.621,0.387,2.326,0,
0,35.978,23.523,17.288,0.456,2.491,0,
0.01,35.685,25.392,12.592,0.464,3.028,0,
0.192,39.081,24.808,23.857,0.512,3.201,0,
0,40.558,26.275,24.51,0.439,2.791,0,
4.511,37.872,27.868,14.153,0.462,2.916,0,
14.965,33.343,24.394,6.194,0.816,1.81,0,
2.52,32.018,19.608,18.958,0.729,2.733,0,
0,34.166,19.807,24.68,0.607,2.242,0,
0,33.749,19.026,25.813,0.465,2.342,0,
0,34.856,18.627,25.786,0.434,2.029,0,
0,34.994,19.244,25.778,0.431,2.223,0,
0,38.177,20.322,25.503,0.473,2.279,0,
0.014,39.299,23.133,13.125,0.458,2.235,0,
0.45,35.523,24.491,9.948,0.515,2.268,0,
0.659,36.027,25.118,9.909,0.474,2.622,0,
7.817,36.879,21.131,16.136,0.655,2.358,0,
2.184,37.381,20.446,21.174,0.646,2.067,0,
0.472,37.357,23.206,18.612,0.541,2.551,0,
0,35.371,23.866,16.795,0.591,3.797,0,
3.56,34.951,23.979,18.29,0.681,4.384,0,
9.349,31.993,22.383,12.382,0.83,2.215,0,
27.785,28.659,22.199,9.013,0.892,1.042,0,
8.94,32.548,22.221,18.235,0.866,1.394,0,
17.249,29.909,23.021,19.671,0.861,1.46,0,
8.743,31.498,21.986,22.602,0.777,1.995,0,
0.398,35.19,21.917,22.379,0.486,2.361,0,
0,37.105,22.381,22.926,0.394,2.261,0,
3.993,32.811,20.566,21.863,0.624,3.794,0,
0,34.798,17.41,22.718,0.399,1.962,0,
0,33.53,20.118,22.111,0.392,2.099,0,
0,36.823,19.571,22.557,0.41,2.269,0,
0,38.833,23.097,17.83,0.391,1.741,0,
0,38.001,23.814,21.082,0.39,2.196,0,
0.491,35.17,22.601,16.173,0.513,2.341,0,
12.555,32.863,21.194,21.411,0.692,1.798,0,
2.438,29.823,19.487,20.794,0.658,3.697,0,
0,23.556,12.197,23.214,0.388,4.123,0,
0,24.445,8.93,23.189,0.366,2.637,0,
0,27.068,9.577,23.013,0.398,2.221,0,
0,30.091,13.333,22.479,0.43,3.673,0,
0,33.857,16.371,21.894,0.532,3.629,0,
0,34.796,18.468,21.599,0.511,3.272,0,
0,34.866,19.64,20.678,0.497,2.675,0,
0,35,21.178,20.97,0.45,3.005,0,
0,34.543,19.328,21.12,0.48,4.06,0,
0,35.209,21.818,20.736,0.513,4.786,0,
0,35.413,22.392,20.163,0.5,2.975,0,
0,35.023,19.82,18.219,0.463,2.194,0,
0,34.9,21.453,17.952,0.509,2.6,0,
0,34.095,21.066,20.069,0.449,3.5,0,
0,34.006,21.305,14.209,0.506,2.802,0,
0.003,30.491,17.847,18.692,0.442,3.636,0,
0,32.319,17.285,17.335,0.298,4.351,0,
0,35.493,23.998,11.765,0.557,4.808,0,
0,34.588,23.661,18.87,0.518,4.839,0,
0.505,31.467,22.043,9.165,0.631,2.861,0,
42.699,24.019,11.247,0.887,0.854,4.637,0,
3.741,15.054,9.904,5.799,0.899,2.728,0,
9.5,20.027,13.347,9.267,0.884,2.048,0,
0.354,25.846,16.007,13.89,0.846,1.796,0,
3.274,22.004,16.733,5.062,0.85,2.982,0,
2.249,28.041,19.232,6.313,0.819,3.954,0,
7.467,27.354,22.331,6.092,0.846,5.486,0,
9.977,30.606,20.665,16.549,0.847,3.132,0,
11.457,27.001,22.007,16.992,0.893,2.686,0,
6.307,26.424,22.057,8.313,0.902,2.976,0,
17.939,23.924,21.447,2.306,0.925,4.147,0,
4.044,23.369,11.748,16.774,0.652,4.618,0,
0,21.231,6.381,18.22,0.581,1.786,0,
0,22.115,10.253,17.286,0.55,3.669,0,
0.742,24.122,15.431,10.813,0.761,4.599,0,
37.419,19.506,10.177,2.41,0.948,3.942,0,
0.539,13.796,4.69,16.173,0.698,5.391,0,
0,14.909,3.334,17.779,0.618,3.152,0,
7.23E+00,12.345,7.98,2.697,0.799,3.266,0,
1.411,13.838,5.236,12.518,0.818,4.815,0,
0,19.76,3.197,17.307,0.749,1.381,0,
0,21.669,7.43,16.811,0.622,2.881,0,
0.024,22.336,11.353,15.716,0.752,3.455,0,
1.123,20.097,13.833,3.951,0.86,3.463,0,
18.251,21.791,17.973,3.256,0.916,4.042,0,
5.758,18.62,9.713,15.131,0.787,4.636,0,
0,17.64,8.808,15.88,0.66,3.153,0,
0,20.322,6.988,15.638,0.766,1.502,0,
0,21.822,7.784,15.512,0.762,1.711,0,
0,23.122,11.968,15.415,0.769,2.764,0,
0,19.551,11.86,15.328,0.788,3.576,0,
0,21.779,8.712,14.932,0.704,2.413,0,
7.419,16.212,13.074,2.759,0.808,3.741,0,
5.239,14.467,7.834,1.798,0.932,5.24,0,
0.656,13.909,6.555,7.625,0.869,3.209,0,
0,17.983,2.723,14.928,0.86,0.462,0,
0,17.706,5.546,12.716,0.777,1.561,0,
0,19.94,7.679,14.334,0.73,1.77,0,
0,19.955,8.508,11.232,0.697,2.744,0,
1.14,18.25,14.268,2.416,0.809,4.545,0,
0.096,23.167,12.135,12.784,0.833,1.666,0,
0,24.267,12.187,13.871,0.767,1.605,0,
0.566,22.427,15.146,8.717,0.841,5.189,0,
0.264,20.548,10.7,13.308,0.679,6.814,0,
0,10.156,2.205,14.555,0.578,4.747,0,
0,14.978,1.367,13.984,0.634,2.496,0,
0.192,16.737,5.919,6.552,0.795,2.994,0,
1.614,18.422,11.72,3.045,0.9,4.272,0,
0.1,20.208,7.99,12.648,0.685,2.434,0,
1.394,23.301,13.854,5.825,0.772,5.673,0,
0.239,24.127,15.405,10.999,0.675,7.934,0,
0,15.656,5.931,12.957,0.648,3.527,0,
0.385,16.234,9.808,8.323,0.716,2.712,0,
5.527,12.914,9.901,2.834,0.876,3.129,0,
15.477,18.689,11.263,10.787,0.829,6.106,0,
